user_id,audio_1,audio_2,rt,StimID,Category,Species,Trait,AnimalStrength,correct,GoodAudio,BadAudio,date,musicEnjoy,musicListen,gender,age,country,language,musicSkill,musicMakeTime,musicLessons,musicListenTime,education,expert,lessonsPeers,musicTheory,income
b012f87e-c66c-477b-80af-178f46682e51,animalSounds_102,animalSounds_103,1575,de,Mammal,Gelada,Complexity,55,0,animalSounds_102,animalSounds_103,6/20/2024 4:13,1000,719,Female,29,United Kingdom,Flemish,I have no skill at all,No time at all,No,More than 4 hours,Completed high school<br>(secondary school),1,NA,NA,NA
b012f87e-c66c-477b-80af-178f46682e51,animalSounds_090,animalSounds_091,1036,xxx,Mammal,Gelada,Complexity,55,1,animalSounds_090,animalSounds_091,6/20/2024 4:13,1000,719,Female,29,United Kingdom,Flemish,I have no skill at all,No time at all,No,More than 4 hours,Completed high school<br>(secondary school),1,NA,NA,NA
a5d67525-a069-4d68-b272-b82b566af9cd,animalSounds_017,animalSounds_018,6368,i,Frog,Midwife toad,Frequency,72,1,animalSounds_017,animalSounds_018,6/20/2024 4:25,1000,704,Male,20,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some undergrad<br>(higher education),1,They were a lot better than me,NA,"Over $150,000"
a5d67525-a069-4d68-b272-b82b566af9cd,animalSounds_194,animalSounds_195,480,ap,Insect,Fruitfly,Rhythm,57,1,animalSounds_195,animalSounds_194,6/20/2024 4:25,1000,704,Male,20,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some undergrad<br>(higher education),1,They were a lot better than me,NA,"Over $150,000"
e7d3bf7f-5791-45ab-a6ab-804cc56991cb,animalSounds_035,animalSounds_036,4440,z,Frog,Colorado dwarf frog,Adornment,75,0,animalSounds_035,animalSounds_036,6/20/2024 10:15,1000,643,Male,20,Poland,Polish,I have a lot of skill,1-2 hours,Yes,2-4 hours,Completed high school<br>(secondary school),1,We had about the same level of musical skills,NA,NA
e7d3bf7f-5791-45ab-a6ab-804cc56991cb,animalSounds_023,animalSounds_024,409,l,Insect,Pacific field cricket,Complexity,80,1,animalSounds_023,animalSounds_024,6/20/2024 10:15,1000,643,Male,20,Poland,Polish,I have a lot of skill,1-2 hours,Yes,2-4 hours,Completed high school<br>(secondary school),1,We had about the same level of musical skills,NA,NA
e7d3bf7f-5791-45ab-a6ab-804cc56991cb,animalSounds_092,animalSounds_093,427,yyy,Mammal,Gelada,Complexity,55,1,animalSounds_092,animalSounds_093,6/20/2024 10:15,1000,643,Male,20,Poland,Polish,I have a lot of skill,1-2 hours,Yes,2-4 hours,Completed high school<br>(secondary school),1,We had about the same level of musical skills,NA,NA
e7d3bf7f-5791-45ab-a6ab-804cc56991cb,animalSounds_084,animalSounds_085,257,uuu,Mammal,Gelada,Complexity,55,1,animalSounds_084,animalSounds_085,6/20/2024 10:15,1000,643,Male,20,Poland,Polish,I have a lot of skill,1-2 hours,Yes,2-4 hours,Completed high school<br>(secondary school),1,We had about the same level of musical skills,NA,NA
e7d3bf7f-5791-45ab-a6ab-804cc56991cb,animalSounds_203,animalSounds_031,1955,be,Frog,Tungara frog,Adornment,65,0,animalSounds_203,animalSounds_031,6/20/2024 10:15,1000,643,Male,20,Poland,Polish,I have a lot of skill,1-2 hours,Yes,2-4 hours,Completed high school<br>(secondary school),1,We had about the same level of musical skills,NA,NA
e7d3bf7f-5791-45ab-a6ab-804cc56991cb,animalSounds_156,animalSounds_157,1140,jkl,Bird,Song sparrow,Individuals,82,1,animalSounds_156,animalSounds_157,6/20/2024 10:15,1000,643,Male,20,Poland,Polish,I have a lot of skill,1-2 hours,Yes,2-4 hours,Completed high school<br>(secondary school),1,We had about the same level of musical skills,NA,NA
00c11112-044f-4d03-a74b-e586c321c5b0,animalSounds_059,animalSounds_060,1045,xx,Bird,Zebra finch,Context,56,0,animalSounds_059,animalSounds_060,6/20/2024 20:00,861,923,Male,38,United States,English,I have a lot of skill,11-15 minutes,Yes,11-15 minutes,Completed graduate school,1,I was a little better than them,NA,"Over $150,000"
00c11112-044f-4d03-a74b-e586c321c5b0,animalSounds_088,animalSounds_089,760,www,Mammal,Gelada,Complexity,55,0,animalSounds_088,animalSounds_089,6/20/2024 20:00,861,923,Male,38,United States,English,I have a lot of skill,11-15 minutes,Yes,11-15 minutes,Completed graduate school,1,I was a little better than them,NA,"Over $150,000"
00c11112-044f-4d03-a74b-e586c321c5b0,animalSounds_194,animalSounds_195,1755,ap,Insect,Fruitfly,Rhythm,57,0,animalSounds_195,animalSounds_194,6/20/2024 20:00,861,923,Male,38,United States,English,I have a lot of skill,11-15 minutes,Yes,11-15 minutes,Completed graduate school,1,I was a little better than them,NA,"Over $150,000"
5832a733-cfc4-4d91-879e-738d5be2e9e4,animalSounds_120,animalSounds_121,678,qr,Mammal,Singing mouse,Rate,78,1,animalSounds_120,animalSounds_121,6/21/2024 1:56,1000,340,Female,30,Brazil,Portuguese,I have no skill at all,No time at all,No,2-4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,NA
5832a733-cfc4-4d91-879e-738d5be2e9e4,animalSounds_110,animalSounds_111,904,hi,Mammal,Gelada,Complexity,55,1,animalSounds_110,animalSounds_111,6/21/2024 1:56,1000,340,Female,30,Brazil,Portuguese,I have no skill at all,No time at all,No,2-4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,NA
5832a733-cfc4-4d91-879e-738d5be2e9e4,animalSounds_003,animalSounds_004,907,b,Insect,Pacific field cricket,Complexity,80,1,animalSounds_003,animalSounds_004,6/21/2024 1:56,1000,340,Female,30,Brazil,Portuguese,I have no skill at all,No time at all,No,2-4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,NA
5832a733-cfc4-4d91-879e-738d5be2e9e4,animalSounds_124,animalSounds_125,907,st,Mammal,Singing mouse,Rate,78,1,animalSounds_124,animalSounds_125,6/21/2024 1:56,1000,340,Female,30,Brazil,Portuguese,I have no skill at all,No time at all,No,2-4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,NA
5832a733-cfc4-4d91-879e-738d5be2e9e4,animalSounds_138,animalSounds_139,395,abc,Bird,Swamp sparrow,Development,64,0,animalSounds_138,animalSounds_139,6/21/2024 1:56,1000,340,Female,30,Brazil,Portuguese,I have no skill at all,No time at all,No,2-4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,NA
55724a97-5d5c-483e-9ff2-0cc2200e9d8e,animalSounds_027,animalSounds_029,1390,p,Frog,Tungara frog,Individuals,80,0,animalSounds_027,animalSounds_029,6/21/2024 10:44,1000,713,Male,26,United Kingdom,English,I have no skill at all,31-60 minutes,Yes,31-60 minutes,Completed high school<br>(secondary school),1,We had about the same level of musical skills,NA,NA
55724a97-5d5c-483e-9ff2-0cc2200e9d8e,animalSounds_034,animalSounds_033,1387,y,Frog,Tungara frog,Adornment,55,1,animalSounds_034,animalSounds_033,6/21/2024 10:44,1000,713,Male,26,United Kingdom,English,I have no skill at all,31-60 minutes,Yes,31-60 minutes,Completed high school<br>(secondary school),1,We had about the same level of musical skills,NA,NA
55724a97-5d5c-483e-9ff2-0cc2200e9d8e,animalSounds_033,animalSounds_031,2247,w,Frog,Tungara frog,Adornment,60,1,animalSounds_033,animalSounds_031,6/21/2024 10:44,1000,713,Male,26,United Kingdom,English,I have no skill at all,31-60 minutes,Yes,31-60 minutes,Completed high school<br>(secondary school),1,We had about the same level of musical skills,NA,NA
55724a97-5d5c-483e-9ff2-0cc2200e9d8e,animalSounds_025,animalSounds_026,533,m,Insect,Pacific field cricket,Complexity,80,1,animalSounds_025,animalSounds_026,6/21/2024 10:44,1000,713,Male,26,United Kingdom,English,I have no skill at all,31-60 minutes,Yes,31-60 minutes,Completed high school<br>(secondary school),1,We had about the same level of musical skills,NA,NA
55724a97-5d5c-483e-9ff2-0cc2200e9d8e,animalSounds_122,animalSounds_123,445,rs,Mammal,Singing mouse,Rate,78,0,animalSounds_122,animalSounds_123,6/21/2024 10:44,1000,713,Male,26,United Kingdom,English,I have no skill at all,31-60 minutes,Yes,31-60 minutes,Completed high school<br>(secondary school),1,We had about the same level of musical skills,NA,NA
55724a97-5d5c-483e-9ff2-0cc2200e9d8e,animalSounds_094,animalSounds_095,556,zzz,Mammal,Gelada,Complexity,55,1,animalSounds_094,animalSounds_095,6/21/2024 10:44,1000,713,Male,26,United Kingdom,English,I have no skill at all,31-60 minutes,Yes,31-60 minutes,Completed high school<br>(secondary school),1,We had about the same level of musical skills,NA,NA
e1c19174-e36a-4c76-bb10-adcf1e90269a,animalSounds_034,animalSounds_033,1131,y,Frog,Tungara frog,Adornment,55,1,animalSounds_034,animalSounds_033,6/21/2024 11:55,1000,848,Male,26,United States,Chinese/Cantonese/Yue,I'm a novice,No time at all,Yes,1-2 hours,Completed undergrad degree<br>(~3-5 years higher education),1,They were a lot better than me,NA,"$75,000 to $99,999"
e1c19174-e36a-4c76-bb10-adcf1e90269a,animalSounds_126,animalSounds_127,769,tu,Mammal,Singing mouse,Rate,78,1,animalSounds_126,animalSounds_127,6/21/2024 11:55,1000,848,Male,26,United States,Chinese/Cantonese/Yue,I'm a novice,No time at all,Yes,1-2 hours,Completed undergrad degree<br>(~3-5 years higher education),1,They were a lot better than me,NA,"$75,000 to $99,999"
e8e6ce74-3419-4dc5-914a-08db6c85625e,animalSounds_076,animalSounds_077,1419,qqq,Mammal,Gelada,Complexity,55,1,animalSounds_076,animalSounds_077,6/22/2024 5:56,500,500,Male,30,China,Chinese/Mandarin,NA,NA,NA,NA,NA,0,NA,NA,NA
e8e6ce74-3419-4dc5-914a-08db6c85625e,animalSounds_027,animalSounds_030,1665,q,Frog,Tungara frog,Individuals,85,0,animalSounds_027,animalSounds_030,6/22/2024 5:56,500,500,Male,30,China,Chinese/Mandarin,NA,NA,NA,NA,NA,0,NA,NA,NA
4176a6f5-3b17-42f5-8ed7-8d3a42bfa180,animalSounds_122,animalSounds_123,750,rs,Mammal,Singing mouse,Rate,78,1,animalSounds_122,animalSounds_123,6/22/2024 14:21,789,575,Female,39,United Kingdom,English,I have some skill,No time at all,Yes,16-30 minutes,Some high school,1,I was a lot better than them,NA,NA
4176a6f5-3b17-42f5-8ed7-8d3a42bfa180,animalSounds_140,animalSounds_141,2688,bcd,Bird,Swamp sparrow,Development,64,1,animalSounds_140,animalSounds_141,6/22/2024 14:21,789,575,Female,39,United Kingdom,English,I have some skill,No time at all,Yes,16-30 minutes,Some high school,1,I was a lot better than them,NA,NA
4176a6f5-3b17-42f5-8ed7-8d3a42bfa180,animalSounds_009,animalSounds_010,1973,e,Frog,Cope gray treefrog,Rate,NA,0,animalSounds_009,animalSounds_010,6/22/2024 14:21,789,575,Female,39,United Kingdom,English,I have some skill,No time at all,Yes,16-30 minutes,Some high school,1,I was a lot better than them,NA,NA
4176a6f5-3b17-42f5-8ed7-8d3a42bfa180,animalSounds_090,animalSounds_091,682,xxx,Mammal,Gelada,Complexity,55,1,animalSounds_090,animalSounds_091,6/22/2024 14:21,789,575,Female,39,United Kingdom,English,I have some skill,No time at all,Yes,16-30 minutes,Some high school,1,I was a lot better than them,NA,NA
4176a6f5-3b17-42f5-8ed7-8d3a42bfa180,animalSounds_202,animalSounds_033,1219,az,Frog,Tungara frog,Adornment,63,1,animalSounds_202,animalSounds_033,6/22/2024 14:21,789,575,Female,39,United Kingdom,English,I have some skill,No time at all,Yes,16-30 minutes,Some high school,1,I was a lot better than them,NA,NA
4176a6f5-3b17-42f5-8ed7-8d3a42bfa180,animalSounds_134,animalSounds_135,1336,xy,Bird,Swamp sparrow,Development,64,0,animalSounds_134,animalSounds_135,6/22/2024 14:21,789,575,Female,39,United Kingdom,English,I have some skill,No time at all,Yes,16-30 minutes,Some high school,1,I was a lot better than them,NA,NA
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_124,animalSounds_125,1560,st,Mammal,Singing mouse,Rate,78,0,animalSounds_124,animalSounds_125,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_015,animalSounds_016,1754,h,Insect,Bow-winged grasshopper,AmplitudeModulation,93,0,animalSounds_015,animalSounds_016,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_033,animalSounds_032,2322,u,Frog,Tungara frog,Adornment,NA,1,animalSounds_033,animalSounds_032,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_035,animalSounds_036,3714,z,Frog,Colorado dwarf frog,Adornment,75,1,animalSounds_035,animalSounds_036,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_172,animalSounds_173,1905,rts,Bird,Song sparrow,Individuals,69,1,animalSounds_172,animalSounds_173,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_084,animalSounds_085,1310,uuu,Mammal,Gelada,Complexity,55,1,animalSounds_084,animalSounds_085,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_023,animalSounds_024,3442,l,Insect,Pacific field cricket,Complexity,80,1,animalSounds_023,animalSounds_024,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_203,animalSounds_031,1744,be,Frog,Tungara frog,Adornment,65,1,animalSounds_203,animalSounds_031,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_108,animalSounds_109,10617,gh,Mammal,Gelada,Complexity,55,1,animalSounds_108,animalSounds_109,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_098,animalSounds_099,1620,bc,Mammal,Gelada,Complexity,55,0,animalSounds_098,animalSounds_099,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_027,animalSounds_030,6389,q,Frog,Tungara frog,Individuals,85,1,animalSounds_027,animalSounds_030,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_063,animalSounds_070,1585,ddd,Bird,Zebra finch,Development,70,0,animalSounds_063,animalSounds_070,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_094,animalSounds_095,2459,zzz,Mammal,Gelada,Complexity,55,1,animalSounds_094,animalSounds_095,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_172,animalSounds_173,3055,rts,Bird,Song sparrow,Individuals,69,0,animalSounds_172,animalSounds_173,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
62a56fa8-26c1-4fb3-8f8c-8b320fd7794f,animalSounds_034,animalSounds_031,2273,x,Frog,Tungara frog,Adornment,76,1,animalSounds_034,animalSounds_031,6/23/2024 3:12,995,917,Male,61,United States,English,I have some skill,6-10 minutes,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,"$10,000 to $19,999"
1582472c-163d-421b-b0af-1603a47a4a4b,animalSounds_019,animalSounds_020,2943,j,Insect,Pacific field cricket,Complexity,80,1,animalSounds_019,animalSounds_020,6/23/2024 12:12,880,582,Male,22,Hungary,Hungarian,I have some skill,6-10 minutes,Yes,1-2 hours,Some undergrad<br>(higher education),1,We had about the same level of musical skills,NA,NA
1582472c-163d-421b-b0af-1603a47a4a4b,animalSounds_152,animalSounds_153,511,hij,Bird,Song sparrow,Individuals,82,1,animalSounds_152,animalSounds_153,6/23/2024 12:12,880,582,Male,22,Hungary,Hungarian,I have some skill,6-10 minutes,Yes,1-2 hours,Some undergrad<br>(higher education),1,We had about the same level of musical skills,NA,NA
1582472c-163d-421b-b0af-1603a47a4a4b,animalSounds_028,animalSounds_029,1742,r,Frog,Tungara frog,Individuals,75,1,animalSounds_028,animalSounds_029,6/23/2024 12:12,880,582,Male,22,Hungary,Hungarian,I have some skill,6-10 minutes,Yes,1-2 hours,Some undergrad<br>(higher education),1,We had about the same level of musical skills,NA,NA
1582472c-163d-421b-b0af-1603a47a4a4b,animalSounds_090,animalSounds_091,1205,xxx,Mammal,Gelada,Complexity,55,1,animalSounds_090,animalSounds_091,6/23/2024 12:12,880,582,Male,22,Hungary,Hungarian,I have some skill,6-10 minutes,Yes,1-2 hours,Some undergrad<br>(higher education),1,We had about the same level of musical skills,NA,NA
1582472c-163d-421b-b0af-1603a47a4a4b,animalSounds_100,animalSounds_101,1976,cd,Mammal,Gelada,Complexity,55,1,animalSounds_100,animalSounds_101,6/23/2024 12:12,880,582,Male,22,Hungary,Hungarian,I have some skill,6-10 minutes,Yes,1-2 hours,Some undergrad<br>(higher education),1,We had about the same level of musical skills,NA,NA
f5153fdc-60e5-4839-8b7f-9f9426baff8b,animalSounds_028,animalSounds_029,1581,r,Frog,Tungara frog,Individuals,75,0,animalSounds_028,animalSounds_029,6/24/2024 8:34,766,567,Female,29,Lithuania,Lithuanian,I have no skill at all,No time at all,No,16-30 minutes,Completed graduate school,0,NA,NA,NA
f5153fdc-60e5-4839-8b7f-9f9426baff8b,animalSounds_025,animalSounds_026,272,m,Insect,Pacific field cricket,Complexity,80,0,animalSounds_025,animalSounds_026,6/24/2024 8:34,766,567,Female,29,Lithuania,Lithuanian,I have no skill at all,No time at all,No,16-30 minutes,Completed graduate school,0,NA,NA,NA
f5153fdc-60e5-4839-8b7f-9f9426baff8b,animalSounds_028,animalSounds_029,1183,r,Frog,Tungara frog,Individuals,75,0,animalSounds_028,animalSounds_029,6/24/2024 8:34,766,567,Female,29,Lithuania,Lithuanian,I have no skill at all,No time at all,No,16-30 minutes,Completed graduate school,0,NA,NA,NA
f5153fdc-60e5-4839-8b7f-9f9426baff8b,animalSounds_023,animalSounds_024,622,l,Insect,Pacific field cricket,Complexity,80,0,animalSounds_023,animalSounds_024,6/24/2024 8:34,766,567,Female,29,Lithuania,Lithuanian,I have no skill at all,No time at all,No,16-30 minutes,Completed graduate school,0,NA,NA,NA
f5153fdc-60e5-4839-8b7f-9f9426baff8b,animalSounds_017,animalSounds_018,1196,i,Frog,Midwife toad,Frequency,72,1,animalSounds_017,animalSounds_018,6/24/2024 8:34,766,567,Female,29,Lithuania,Lithuanian,I have no skill at all,No time at all,No,16-30 minutes,Completed graduate school,0,NA,NA,NA
1392a2f3-4d91-457c-b075-dcb9cc940ee5,animalSounds_092,animalSounds_093,28508,yyy,Mammal,Gelada,Complexity,55,1,animalSounds_092,animalSounds_093,6/24/2024 13:38,1000,847,Male,24,Poland,Polish,I have some skill,11-15 minutes,Yes,1-2 hours,Completed undergrad degree<br>(~3-5 years higher education),1,They were a lot better than me,NA,NA
1392a2f3-4d91-457c-b075-dcb9cc940ee5,animalSounds_034,animalSounds_032,3213,v,Frog,Tungara frog,Adornment,92,0,animalSounds_034,animalSounds_032,6/24/2024 13:38,1000,847,Male,24,Poland,Polish,I have some skill,11-15 minutes,Yes,1-2 hours,Completed undergrad degree<br>(~3-5 years higher education),1,They were a lot better than me,NA,NA
1392a2f3-4d91-457c-b075-dcb9cc940ee5,animalSounds_027,animalSounds_030,972,q,Frog,Tungara frog,Individuals,85,0,animalSounds_027,animalSounds_030,6/24/2024 13:38,1000,847,Male,24,Poland,Polish,I have some skill,11-15 minutes,Yes,1-2 hours,Completed undergrad degree<br>(~3-5 years higher education),1,They were a lot better than me,NA,NA
1392a2f3-4d91-457c-b075-dcb9cc940ee5,animalSounds_134,animalSounds_135,427,xy,Bird,Swamp sparrow,Development,64,1,animalSounds_134,animalSounds_135,6/24/2024 13:38,1000,847,Male,24,Poland,Polish,I have some skill,11-15 minutes,Yes,1-2 hours,Completed undergrad degree<br>(~3-5 years higher education),1,They were a lot better than me,NA,NA
1392a2f3-4d91-457c-b075-dcb9cc940ee5,animalSounds_110,animalSounds_111,712,hi,Mammal,Gelada,Complexity,55,1,animalSounds_110,animalSounds_111,6/24/2024 13:38,1000,847,Male,24,Poland,Polish,I have some skill,11-15 minutes,Yes,1-2 hours,Completed undergrad degree<br>(~3-5 years higher education),1,They were a lot better than me,NA,NA
1392a2f3-4d91-457c-b075-dcb9cc940ee5,animalSounds_033,animalSounds_031,594,w,Frog,Tungara frog,Adornment,60,0,animalSounds_033,animalSounds_031,6/24/2024 13:38,1000,847,Male,24,Poland,Polish,I have some skill,11-15 minutes,Yes,1-2 hours,Completed undergrad degree<br>(~3-5 years higher education),1,They were a lot better than me,NA,NA
513c4b2d-238a-4241-acc0-ab239a37effb,animalSounds_078,animalSounds_079,320,rrr,Mammal,Gelada,Complexity,55,0,animalSounds_078,animalSounds_079,6/25/2024 4:02,1000,1000,Male,45,Philippines,Cebuano,I have a lot of skill,More than 4 hours,Yes,More than 4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,We had about the same level of musical skills,NA,NA
513c4b2d-238a-4241-acc0-ab239a37effb,animalSounds_194,animalSounds_195,2529,ap,Insect,Fruitfly,Rhythm,57,1,animalSounds_195,animalSounds_194,6/25/2024 4:02,1000,1000,Male,45,Philippines,Cebuano,I have a lot of skill,More than 4 hours,Yes,More than 4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,We had about the same level of musical skills,NA,NA
513c4b2d-238a-4241-acc0-ab239a37effb,animalSounds_130,animalSounds_131,492,vw,Mammal,Singing mouse,Rate,78,0,animalSounds_130,animalSounds_131,6/25/2024 4:02,1000,1000,Male,45,Philippines,Cebuano,I have a lot of skill,More than 4 hours,Yes,More than 4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,We had about the same level of musical skills,NA,NA
513c4b2d-238a-4241-acc0-ab239a37effb,animalSounds_164,animalSounds_152,433,wxy,Bird,Song sparrow,Individuals,69,0,animalSounds_164,animalSounds_152,6/25/2024 4:02,1000,1000,Male,45,Philippines,Cebuano,I have a lot of skill,More than 4 hours,Yes,More than 4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,We had about the same level of musical skills,NA,NA
513c4b2d-238a-4241-acc0-ab239a37effb,animalSounds_053,animalSounds_054,1255,uu,Bird,Zebra finch,Individuals,57,1,animalSounds_053,animalSounds_054,6/25/2024 4:02,1000,1000,Male,45,Philippines,Cebuano,I have a lot of skill,More than 4 hours,Yes,More than 4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,We had about the same level of musical skills,NA,NA
bb5f8509-c807-4523-9ae1-e0adc0259cde,animalSounds_063,animalSounds_068,1913,hhh,Bird,Zebra finch,Development,70,0,animalSounds_063,animalSounds_068,6/25/2024 20:42,756,507,Male,19,Germany,German,I have some skill,11-15 minutes,Yes,6-10 minutes,Completed high school<br>(secondary school),1,I was a little better than them,NA,NA
bb5f8509-c807-4523-9ae1-e0adc0259cde,animalSounds_128,animalSounds_129,1213,uv,Mammal,Singing mouse,Rate,78,1,animalSounds_128,animalSounds_129,6/25/2024 20:42,756,507,Male,19,Germany,German,I have some skill,11-15 minutes,Yes,6-10 minutes,Completed high school<br>(secondary school),1,I was a little better than them,NA,NA
bb5f8509-c807-4523-9ae1-e0adc0259cde,animalSounds_067,animalSounds_064,1691,fff,Bird,Zebra finch,Development,70,0,animalSounds_067,animalSounds_064,6/25/2024 20:42,756,507,Male,19,Germany,German,I have some skill,11-15 minutes,Yes,6-10 minutes,Completed high school<br>(secondary school),1,I was a little better than them,NA,NA
bb5f8509-c807-4523-9ae1-e0adc0259cde,animalSounds_015,animalSounds_016,822,h,Insect,Bow-winged grasshopper,AmplitudeModulation,93,0,animalSounds_015,animalSounds_016,6/25/2024 20:42,756,507,Male,19,Germany,German,I have some skill,11-15 minutes,Yes,6-10 minutes,Completed high school<br>(secondary school),1,I was a little better than them,NA,NA
bb5f8509-c807-4523-9ae1-e0adc0259cde,animalSounds_023,animalSounds_024,904,l,Insect,Pacific field cricket,Complexity,80,1,animalSounds_023,animalSounds_024,6/25/2024 20:42,756,507,Male,19,Germany,German,I have some skill,11-15 minutes,Yes,6-10 minutes,Completed high school<br>(secondary school),1,I was a little better than them,NA,NA
bb5f8509-c807-4523-9ae1-e0adc0259cde,animalSounds_098,animalSounds_099,1535,bc,Mammal,Gelada,Complexity,55,1,animalSounds_098,animalSounds_099,6/25/2024 20:42,756,507,Male,19,Germany,German,I have some skill,11-15 minutes,Yes,6-10 minutes,Completed high school<br>(secondary school),1,I was a little better than them,NA,NA
bb5f8509-c807-4523-9ae1-e0adc0259cde,animalSounds_082,animalSounds_083,1213,ttt,Mammal,Gelada,Complexity,55,1,animalSounds_082,animalSounds_083,6/25/2024 20:42,756,507,Male,19,Germany,German,I have some skill,11-15 minutes,Yes,6-10 minutes,Completed high school<br>(secondary school),1,I was a little better than them,NA,NA
8245fe61-3003-4fdb-a53a-c3275dd9053d,animalSounds_071,animalSounds_074,1284,nnn,Frog,Green tree frog,Frequency,75,1,animalSounds_071,animalSounds_074,6/26/2024 14:44,1000,763,Male,29,United States,English,NA,NA,NA,NA,NA,1,NA,NA,NA
8245fe61-3003-4fdb-a53a-c3275dd9053d,animalSounds_168,animalSounds_169,598,pqr,Bird,Song sparrow,Individuals,82,0,animalSounds_168,animalSounds_169,6/26/2024 14:44,1000,763,Male,29,United States,English,NA,NA,NA,NA,NA,1,NA,NA,NA
8245fe61-3003-4fdb-a53a-c3275dd9053d,animalSounds_098,animalSounds_099,572,bc,Mammal,Gelada,Complexity,55,0,animalSounds_098,animalSounds_099,6/26/2024 14:44,1000,763,Male,29,United States,English,NA,NA,NA,NA,NA,1,NA,NA,NA
8245fe61-3003-4fdb-a53a-c3275dd9053d,animalSounds_003,animalSounds_004,267,b,Insect,Pacific field cricket,Complexity,80,0,animalSounds_003,animalSounds_004,6/26/2024 14:44,1000,763,Male,29,United States,English,NA,NA,NA,NA,NA,1,NA,NA,NA
